date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:36:36	2367/2367	---M-Z	200	added ('OK')	application/javascript	etag:%2293f-560fc0210a316-gzip%22	http://demo.admireadmin.com/admire_html/js/pages/tooltips.js	C:/Users/Raghvendra/Desktop/new/website/demo.admireadmin.com/admire_html/js/pages/tooltips.js	(from http://demo.admireadmin.com/admire_html/tooltips.html)
12:36:37	104212/104212	---M-Z	200	added ('OK')	text/css	etag:%2219714-560fc021da336-gzip%22	http://demo.admireadmin.com/admire_html/vendors/hover/css/hover-min.css	C:/Users/Raghvendra/Desktop/new/website/demo.admireadmin.com/admire_html/vendors/hover/css/hover-min.css	(from http://demo.admireadmin.com/admire_html/animations.html)
12:36:38	4076/4076	---M-Z	200	added ('OK')	text/css	etag:%22fec-560fc020a4a17-gzip%22	http://demo.admireadmin.com/admire_html/css/pages/animations.css	C:/Users/Raghvendra/Desktop/new/website/demo.admireadmin.com/admire_html/css/pages/animations.css	(from http://demo.admireadmin.com/admire_html/animations.html)
12:36:39	17091/17091	---M-Z	200	added ('OK')	application/javascript	etag:%2242c3-560fc021d9396-gzip%22	http://demo.admireadmin.com/admire_html/vendors/snabbt/js/snabbt.min.js	C:/Users/Raghvendra/Desktop/new/website/demo.admireadmin.com/admire_html/vendors/snabbt/js/snabbt.min.js	(from http://demo.admireadmin.com/admire_html/animations.html)
12:36:39	2206/2206	---M-Z	200	added ('OK')	text/css	etag:%2289e-560fc021b12f6-gzip%22	http://demo.admireadmin.com/admire_html/vendors/ion-rangeslider/css/ion.rangeSlider.skinFlat.css	C:/Users/Raghvendra/Desktop/new/website/demo.admireadmin.com/admire_html/vendors/ion-rangeslider/css/ion.rangeSlider.skinFlat.css	(from http://demo.admireadmin.com/admire_html/sliders.html)
12:36:40	3428/3428	---M-Z	200	added ('OK')	text/css	etag:%22d64-560fc021b0356-gzip%22	http://demo.admireadmin.com/admire_html/vendors/ion-rangeslider/css/ion.rangeSlider.css	C:/Users/Raghvendra/Desktop/new/website/demo.admireadmin.com/admire_html/vendors/ion-rangeslider/css/ion.rangeSlider.css	(from http://demo.admireadmin.com/admire_html/sliders.html)
12:36:41	8931/8931	---M-Z	200	added ('OK')	text/css	etag:%2222e3-560fc02169e56-gzip%22	http://demo.admireadmin.com/admire_html/vendors/bootstrap-slider/css/bootstrap-slider.min.css	C:/Users/Raghvendra/Desktop/new/website/demo.admireadmin.com/admire_html/vendors/bootstrap-slider/css/bootstrap-slider.min.css	(from http://demo.admireadmin.com/admire_html/sliders.html)
12:36:42	3087/3087	---M-Z	200	added ('OK')	text/css	etag:%22c0f-560fc020ab777-gzip%22	http://demo.admireadmin.com/admire_html/css/pages/slider_ion.css	C:/Users/Raghvendra/Desktop/new/website/demo.admireadmin.com/admire_html/css/pages/slider_ion.css	(from http://demo.admireadmin.com/admire_html/sliders.html)
12:36:42	40975/40975	---M-Z	200	added ('OK')	application/javascript	etag:%22a00f-560fc021b2296-gzip%22	http://demo.admireadmin.com/admire_html/vendors/ion-rangeslider/js/ion.rangeSlider.min.js	C:/Users/Raghvendra/Desktop/new/website/demo.admireadmin.com/admire_html/vendors/ion-rangeslider/js/ion.rangeSlider.min.js	(from http://demo.admireadmin.com/admire_html/sliders.html)
12:36:43	35932/35932	---M-Z	200	added ('OK')	application/javascript	etag:%228c5c-560fc0216adf6-gzip%22	http://demo.admireadmin.com/admire_html/vendors/bootstrap-slider/js/bootstrap-slider.min.js	C:/Users/Raghvendra/Desktop/new/website/demo.admireadmin.com/admire_html/vendors/bootstrap-slider/js/bootstrap-slider.min.js	(from http://demo.admireadmin.com/admire_html/sliders.html)
12:36:44	3497/3497	---M-Z	200	added ('OK')	application/javascript	etag:%22da9-560fc02109376-gzip%22	http://demo.admireadmin.com/admire_html/js/pages/sliders.js	C:/Users/Raghvendra/Desktop/new/website/demo.admireadmin.com/admire_html/js/pages/sliders.js	(from http://demo.admireadmin.com/admire_html/sliders.html)
12:36:44	9439/9439	---M-Z	200	added ('OK')	text/css	etag:%2224df-560fc020ac717-gzip%22	http://demo.admireadmin.com/admire_html/css/pages/toastr.css	C:/Users/Raghvendra/Desktop/new/website/demo.admireadmin.com/admire_html/css/pages/toastr.css	(from http://demo.admireadmin.com/admire_html/notifications.html)
12:36:46	51599/51599	---M-Z	200	added ('OK')	application/javascript	etag:%22c98f-560fc02166f76-gzip%22	http://demo.admireadmin.com/admire_html/vendors/moment/js/moment.min.js	C:/Users/Raghvendra/Desktop/new/website/demo.admireadmin.com/admire_html/vendors/moment/js/moment.min.js	(from http://demo.admireadmin.com/admire_html/notifications.html)
12:36:47	30801/30801	---M-Z	200	added ('OK')	application/javascript	etag:%227851-560fc02168eb6-gzip%22	http://demo.admireadmin.com/admire_html/vendors/noty/js/jquery.noty.packaged.min.js	C:/Users/Raghvendra/Desktop/new/website/demo.admireadmin.com/admire_html/vendors/noty/js/jquery.noty.packaged.min.js	(from http://demo.admireadmin.com/admire_html/notifications.html)
12:36:48	9831/9831	---M-Z	200	added ('OK')	application/javascript	etag:%222667-560fc0210a316-gzip%22	http://demo.admireadmin.com/admire_html/js/pages/toastr_notifications.js	C:/Users/Raghvendra/Desktop/new/website/demo.admireadmin.com/admire_html/js/pages/toastr_notifications.js	(from http://demo.admireadmin.com/admire_html/notifications.html)
12:36:48	2074/2074	---M-Z	200	added ('OK')	text/css	etag:%2281a-560fc02133356-gzip%22	http://demo.admireadmin.com/admire_html/vendors/pnotify/css/pnotify.css	C:/Users/Raghvendra/Desktop/new/website/demo.admireadmin.com/admire_html/vendors/pnotify/css/pnotify.css	(from http://demo.admireadmin.com/admire_html/p_notify.html)
12:36:49	68/68	---M--	200	added ('OK')	text/css	etag:%2244-560fc021342f6%22	http://demo.admireadmin.com/admire_html/vendors/pnotify/css/pnotify.buttons.css	C:/Users/Raghvendra/Desktop/new/website/demo.admireadmin.com/admire_html/vendors/pnotify/css/pnotify.buttons.css	(from http://demo.admireadmin.com/admire_html/p_notify.html)
12:36:50	1043/1043	---M-Z	200	added ('OK')	text/css	etag:%22413-560fc021371d6-gzip%22	http://demo.admireadmin.com/admire_html/vendors/pnotify/css/pnotify.history.css	C:/Users/Raghvendra/Desktop/new/website/demo.admireadmin.com/admire_html/vendors/pnotify/css/pnotify.history.css	(from http://demo.admireadmin.com/admire_html/p_notify.html)
12:36:51	994/994	---M-Z	200	added ('OK')	text/css	etag:%223e2-560fc02135296-gzip%22	http://demo.admireadmin.com/admire_html/vendors/pnotify/css/pnotify.mobile.css	C:/Users/Raghvendra/Desktop/new/website/demo.admireadmin.com/admire_html/vendors/pnotify/css/pnotify.mobile.css	(from http://demo.admireadmin.com/admire_html/p_notify.html)
12:36:52	13987/13987	---M-Z	200	added ('OK')	text/css	etag:%2236a3-560fc0212b656-gzip%22	http://demo.admireadmin.com/admire_html/vendors/sweetalert/css/sweetalert2.min.css	C:/Users/Raghvendra/Desktop/new/website/demo.admireadmin.com/admire_html/vendors/sweetalert/css/sweetalert2.min.css	(from http://demo.admireadmin.com/admire_html/p_notify.html)
12:36:52	2492/2492	---M-Z	200	added ('OK')	text/css	etag:%229bc-560fc020a9837-gzip%22	http://demo.admireadmin.com/admire_html/css/pages/p_notify.css	C:/Users/Raghvendra/Desktop/new/website/demo.admireadmin.com/admire_html/css/pages/p_notify.css	(from http://demo.admireadmin.com/admire_html/p_notify.html)
12:36:53	13203/13203	---M-Z	200	added ('OK')	application/javascript	etag:%223393-560fc021371d6-gzip%22	http://demo.admireadmin.com/admire_html/vendors/pnotify/js/pnotify.js	C:/Users/Raghvendra/Desktop/new/website/demo.admireadmin.com/admire_html/vendors/pnotify/js/pnotify.js	(from http://demo.admireadmin.com/admire_html/p_notify.html)
12:36:54	2248/2248	---M-Z	200	added ('OK')	application/javascript	etag:%228c8-560fc02138176-gzip%22	http://demo.admireadmin.com/admire_html/vendors/pnotify/js/pnotify.animate.js	C:/Users/Raghvendra/Desktop/new/website/demo.admireadmin.com/admire_html/vendors/pnotify/js/pnotify.animate.js	(from http://demo.admireadmin.com/admire_html/p_notify.html)
12:36:55	3856/3856	---M-Z	200	added ('OK')	application/javascript	etag:%22f10-560fc02139116-gzip%22	http://demo.admireadmin.com/admire_html/vendors/pnotify/js/pnotify.buttons.js	C:/Users/Raghvendra/Desktop/new/website/demo.admireadmin.com/admire_html/vendors/pnotify/js/pnotify.buttons.js	(from http://demo.admireadmin.com/admire_html/p_notify.html)
12:36:55	2926/2926	---M-Z	200	added ('OK')	application/javascript	etag:%22b6e-560fc0213a0b6-gzip%22	http://demo.admireadmin.com/admire_html/vendors/pnotify/js/pnotify.confirm.js	C:/Users/Raghvendra/Desktop/new/website/demo.admireadmin.com/admire_html/vendors/pnotify/js/pnotify.confirm.js	(from http://demo.admireadmin.com/admire_html/p_notify.html)
12:36:57	2707/2707	---M-Z	200	added ('OK')	application/javascript	etag:%22a93-560fc0213b056-gzip%22	http://demo.admireadmin.com/admire_html/vendors/pnotify/js/pnotify.nonblock.js	C:/Users/Raghvendra/Desktop/new/website/demo.admireadmin.com/admire_html/vendors/pnotify/js/pnotify.nonblock.js	(from http://demo.admireadmin.com/admire_html/p_notify.html)
12:36:57	2303/2303	---M-Z	200	added ('OK')	application/javascript	etag:%228ff-560fc0213bff6-gzip%22	http://demo.admireadmin.com/admire_html/vendors/pnotify/js/pnotify.mobile.js	C:/Users/Raghvendra/Desktop/new/website/demo.admireadmin.com/admire_html/vendors/pnotify/js/pnotify.mobile.js	(from http://demo.admireadmin.com/admire_html/p_notify.html)
12:36:58	2672/2672	---M-Z	200	added ('OK')	application/javascript	etag:%22a70-560fc0213cf96-gzip%22	http://demo.admireadmin.com/admire_html/vendors/pnotify/js/pnotify.desktop.js	C:/Users/Raghvendra/Desktop/new/website/demo.admireadmin.com/admire_html/vendors/pnotify/js/pnotify.desktop.js	(from http://demo.admireadmin.com/admire_html/p_notify.html)
12:36:59	2841/2841	---M-Z	200	added ('OK')	application/javascript	etag:%22b19-560fc0213df36-gzip%22	http://demo.admireadmin.com/admire_html/vendors/pnotify/js/pnotify.history.js	C:/Users/Raghvendra/Desktop/new/website/demo.admireadmin.com/admire_html/vendors/pnotify/js/pnotify.history.js	(from http://demo.admireadmin.com/admire_html/p_notify.html)
12:36:59	977/977	---M-Z	200	added ('OK')	application/javascript	etag:%223d1-560fc0213eed6-gzip%22	http://demo.admireadmin.com/admire_html/vendors/pnotify/js/pnotify.callbacks.js	C:/Users/Raghvendra/Desktop/new/website/demo.admireadmin.com/admire_html/vendors/pnotify/js/pnotify.callbacks.js	(from http://demo.admireadmin.com/admire_html/p_notify.html)
12:37:00	20352/20352	---M-Z	200	added ('OK')	application/javascript	etag:%224f80-560fc0212b656-gzip%22	http://demo.admireadmin.com/admire_html/vendors/sweetalert/js/sweetalert2.min.js	C:/Users/Raghvendra/Desktop/new/website/demo.admireadmin.com/admire_html/vendors/sweetalert/js/sweetalert2.min.js	(from http://demo.admireadmin.com/admire_html/p_notify.html)
12:37:02	25929/25929	---M-Z	200	added ('OK')	application/javascript	etag:%226549-560fc021083d6-gzip%22	http://demo.admireadmin.com/admire_html/js/pages/p_notify.js	C:/Users/Raghvendra/Desktop/new/website/demo.admireadmin.com/admire_html/js/pages/p_notify.js	(from http://demo.admireadmin.com/admire_html/p_notify.html)
12:37:02	40513/40513	---M-Z	200	added ('OK')	text/css	etag:%229e41-560fc02209136-gzip%22	http://demo.admireadmin.com/admire_html/vendors/izitoast/css/iziToast.min.css	C:/Users/Raghvendra/Desktop/new/website/demo.admireadmin.com/admire_html/vendors/izitoast/css/iziToast.min.css	(from http://demo.admireadmin.com/admire_html/izitoast.html)
12:37:03	16212/16212	---M-Z	200	added ('OK')	application/javascript	etag:%223f54-560fc0220a0d6-gzip%22	http://demo.admireadmin.com/admire_html/vendors/izitoast/js/iziToast.min.js	C:/Users/Raghvendra/Desktop/new/website/demo.admireadmin.com/admire_html/vendors/izitoast/js/iziToast.min.js	(from http://demo.admireadmin.com/admire_html/izitoast.html)
12:37:04	14213/14213	---M-Z	200	added ('OK')	application/javascript	etag:%223785-560fc021054f6-gzip%22	http://demo.admireadmin.com/admire_html/js/pages/izi_toastr.js	C:/Users/Raghvendra/Desktop/new/website/demo.admireadmin.com/admire_html/js/pages/izi_toastr.js	(from http://demo.admireadmin.com/admire_html/izitoast.html)
12:37:05	3767/3767	---M-Z	200	added ('OK')	text/css	etag:%22eb7-560fc021fe556-gzip%22	http://demo.admireadmin.com/admire_html/vendors/cropper/css/cropper.min.css	C:/Users/Raghvendra/Desktop/new/website/demo.admireadmin.com/admire_html/vendors/cropper/css/cropper.min.css	(from http://demo.admireadmin.com/admire_html/cropper.html)
12:37:05	1230/1230	---M-Z	200	added ('OK')	text/css	etag:%224ce-560fc020a4a17-gzip%22	http://demo.admireadmin.com/admire_html/css/pages/cropper.css	C:/Users/Raghvendra/Desktop/new/website/demo.admireadmin.com/admire_html/css/pages/cropper.css	(from http://demo.admireadmin.com/admire_html/cropper.html)
12:37:08	307/307	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2001%20Jan%202019%2007:07:09%20GMT	http://demo.admireadmin.com/admire_html/cropped.jpg	C:/Users/Raghvendra/Desktop/new/website/demo.admireadmin.com/admire_html/cropped.125.delayed	(from http://demo.admireadmin.com/admire_html/cropper.html)
12:37:09	5886/5886	---M-Z	200	added ('OK')	application/javascript	etag:%2216fe-560fc02101676-gzip%22	http://demo.admireadmin.com/admire_html/js/pages/cropper.js	C:/Users/Raghvendra/Desktop/new/website/demo.admireadmin.com/admire_html/js/pages/cropper.js	(from http://demo.admireadmin.com/admire_html/cropper.html)
12:37:09	32225/32225	---M-Z	200	added ('OK')	application/javascript	etag:%227de1-560fc021fd5b6-gzip%22	http://demo.admireadmin.com/admire_html/vendors/cropper/js/cropper.min.js	C:/Users/Raghvendra/Desktop/new/website/demo.admireadmin.com/admire_html/vendors/cropper/js/cropper.min.js	(from http://demo.admireadmin.com/admire_html/cropper.html)
12:37:10	8705/8705	---M-Z	200	added ('OK')	text/css	etag:%222201-560fc021ff4f6-gzip%22	http://demo.admireadmin.com/admire_html/vendors/fileinput/css/fileinput.min.css	C:/Users/Raghvendra/Desktop/new/website/demo.admireadmin.com/admire_html/vendors/fileinput/css/fileinput.min.css	(from http://demo.admireadmin.com/admire_html/file_upload.html)
12:37:10	7288/7288	---M-Z	200	added ('OK')	text/css	etag:%221c78-560fc02217b96-gzip%22	http://demo.admireadmin.com/admire_html/vendors/blueimp-gallery-with-desc/css/blueimp-gallery.min.css	C:/Users/Raghvendra/Desktop/new/website/demo.admireadmin.com/admire_html/vendors/blueimp-gallery-with-desc/css/blueimp-gallery.min.css	(from http://demo.admireadmin.com/admire_html/file_upload.html)
12:37:11	682/682	---M-Z	200	added ('OK')	text/css	etag:%222aa-560fc0220b076-gzip%22	http://demo.admireadmin.com/admire_html/vendors/blueimp_file_upload/css/jquery.fileupload.css	C:/Users/Raghvendra/Desktop/new/website/demo.admireadmin.com/admire_html/vendors/blueimp_file_upload/css/jquery.fileupload.css	(from http://demo.admireadmin.com/admire_html/file_upload.html)
12:37:12	1093/1093	---M-Z	200	added ('OK')	text/css	etag:%22445-560fc0220b076-gzip%22	http://demo.admireadmin.com/admire_html/vendors/blueimp_file_upload/css/jquery.fileupload-ui.css	C:/Users/Raghvendra/Desktop/new/website/demo.admireadmin.com/admire_html/vendors/blueimp_file_upload/css/jquery.fileupload-ui.css	(from http://demo.admireadmin.com/admire_html/file_upload.html)
12:37:12	12973/12973	---M-Z	200	added ('OK')	text/css	etag:%2232ad-560fc02219ad6-gzip%22	http://demo.admireadmin.com/admire_html/vendors/dropify/css/dropify.css	C:/Users/Raghvendra/Desktop/new/website/demo.admireadmin.com/admire_html/vendors/dropify/css/dropify.css	(from http://demo.admireadmin.com/admire_html/file_upload.html)
12:37:13	9717/9717	---M-Z	200	added ('OK')	text/css	etag:%2225f5-560fc0221c9b6-gzip%22	http://demo.admireadmin.com/admire_html/vendors/dropzone/css/dropzone.min.css	C:/Users/Raghvendra/Desktop/new/website/demo.admireadmin.com/admire_html/vendors/dropzone/css/dropzone.min.css	(from http://demo.admireadmin.com/admire_html/file_upload.html)
12:37:13	2471/2471	---M-Z	200	added ('OK')	text/css	etag:%229a7-560fc020a59b7-gzip%22	http://demo.admireadmin.com/admire_html/css/pages/file_upload.css	C:/Users/Raghvendra/Desktop/new/website/demo.admireadmin.com/admire_html/css/pages/file_upload.css	(from http://demo.admireadmin.com/admire_html/file_upload.html)
12:37:14	1971/1971	---M-Z	200	added ('OK')	application/javascript	etag:%227b3-560fc02200496-gzip%22	http://demo.admireadmin.com/admire_html/vendors/fileinput/js/theme.js	C:/Users/Raghvendra/Desktop/new/website/demo.admireadmin.com/admire_html/vendors/fileinput/js/theme.js	(from http://demo.admireadmin.com/admire_html/file_upload.html)
12:37:16	2320/2320	---M-Z	200	added ('OK')	application/javascript	etag:%22910-560fc02215c56-gzip%22	http://demo.admireadmin.com/admire_html/vendors/blueimp-tmpl/js/tmpl.js	C:/Users/Raghvendra/Desktop/new/website/demo.admireadmin.com/admire_html/vendors/blueimp-tmpl/js/tmpl.js	(from http://demo.admireadmin.com/admire_html/file_upload.html)
12:37:16	16089/16089	---M-Z	200	added ('OK')	application/javascript	etag:%223ed9-560fc02213d16-gzip%22	http://demo.admireadmin.com/admire_html/vendors/blueimp_file_upload/js/jquery.ui.widget.js	C:/Users/Raghvendra/Desktop/new/website/demo.admireadmin.com/admire_html/vendors/blueimp_file_upload/js/jquery.ui.widget.js	(from http://demo.admireadmin.com/admire_html/file_upload.html)
12:37:17	92542/92542	---M-Z	200	added ('OK')	application/javascript	etag:%221697e-560fc02200496-gzip%22	http://demo.admireadmin.com/admire_html/vendors/fileinput/js/fileinput.min.js	C:/Users/Raghvendra/Desktop/new/website/demo.admireadmin.com/admire_html/vendors/fileinput/js/fileinput.min.js	(from http://demo.admireadmin.com/admire_html/file_upload.html)
12:37:17	17766/17766	---M-Z	200	added ('OK')	application/javascript	etag:%224566-560fc02215c56-gzip%22	http://demo.admireadmin.com/admire_html/vendors/blueimploadimage/js/load-image.all.min.js	C:/Users/Raghvendra/Desktop/new/website/demo.admireadmin.com/admire_html/vendors/blueimploadimage/js/load-image.all.min.js	(from http://demo.admireadmin.com/admire_html/file_upload.html)
12:37:17	3545/3545	---M-Z	200	added ('OK')	application/javascript	etag:%22dd9-560fc02217b96-gzip%22	http://demo.admireadmin.com/admire_html/vendors/blueimp-canvas-to-blob/js/canvas-to-blob.js	C:/Users/Raghvendra/Desktop/new/website/demo.admireadmin.com/admire_html/vendors/blueimp-canvas-to-blob/js/canvas-to-blob.js	(from http://demo.admireadmin.com/admire_html/file_upload.html)
